Date,Lo 10,Decile 2,Decile 3,Decile 4,Decile 5,Decile 6,Decile 7,Decile 8,Decile 9,Hi 10
11/1/1982,1.028836514,1.033675796,1.032159386,1.035393343,1.034076216,1.037677268,1.038613727,1.040931891,1.045667358,1.053876829
12/1/1982,1.028953801,1.033762625,1.032258886,1.035445527,1.03412916,1.037766508,1.038702217,1.041023076,1.04574892,1.054010882
1/1/1983,1.029747742,1.034298114,1.032703996,1.035812489,1.034437331,1.03802927,1.038939872,1.041338715,1.0460982,1.054465793
2/1/1983,1.029767925,1.034530624,1.032958041,1.036046997,1.03471787,1.038223174,1.039222464,1.041607797,1.046429186,1.054793943
3/1/1983,1.029977586,1.034737944,1.033162154,1.036266639,1.03487432,1.038435387,1.039431971,1.041856116,1.04663303,1.055053001
4/1/1983,1.030310886,1.035074855,1.033464663,1.0365427,1.035139248,1.038729057,1.039723012,1.042186593,1.046969209,1.055511738
5/1/1983,1.030927836,1.035436717,1.033784211,1.03682464,1.03539472,1.039026549,1.040013719,1.042454643,1.04733481,1.055920432
6/1/1983,1.031159177,1.035629722,1.033918603,1.03700878,1.035552928,1.039227289,1.040160985,1.042695242,1.047579887,1.056131616
7/1/1983,1.031190111,1.03562268,1.033908677,1.036956929,1.03552269,1.039159947,1.040080268,1.042623087,1.04743574,1.055955031
8/1/1983,1.03104987,1.035615224,1.033871456,1.036892638,1.035449789,1.039061019,1.039990405,1.042462523,1.047246782,1.055706248
9/1/1983,1.03098347,1.035641321,1.03391033,1.036928307,1.035537595,1.039125856,1.040057381,1.042482955,1.047312549,1.055691468
10/1/1983,1.030727374,1.035571726,1.033819759,1.036808438,1.03531102,1.038920109,1.039903036,1.042255694,1.0470901,1.055307618
11/1/1983,1.030731909,1.03563386,1.033950848,1.036988013,1.035479154,1.03906722,1.040084395,1.042389937,1.04723753,1.055484066
12/1/1983,1.03055586,1.035524497,1.033924379,1.03692455,1.035464243,1.039042283,1.040030727,1.042317803,1.047239206,1.055363318
1/1/1984,1.030665511,1.035611481,1.033927274,1.036912936,1.035508975,1.039081766,1.039987461,1.042309465,1.047203181,1.055313927
2/1/1984,1.030407845,1.035412644,1.033719661,1.036696844,1.035319684,1.038905122,1.039820231,1.042114344,1.046994578,1.055023927
3/1/1984,1.030374047,1.035400633,1.033723796,1.036747434,1.035405823,1.03893338,1.039910072,1.042158113,1.047039389,1.05513154
4/1/1984,1.030193114,1.035329398,1.033643579,1.036682327,1.035369791,1.038926316,1.03988345,1.042107256,1.047034364,1.055082159
5/1/1984,1.029914961,1.035111564,1.033464138,1.036494894,1.035194192,1.038720193,1.039705006,1.041929681,1.046878565,1.054907016
6/1/1984,1.029896835,1.035184436,1.033582367,1.03655128,1.03530061,1.038842762,1.039798164,1.042016369,1.046981159,1.054994784
7/1/1984,1.029563972,1.034929781,1.033393841,1.036372578,1.035162294,1.03869857,1.039677131,1.0419105,1.046918759,1.054915448
8/1/1984,1.029929673,1.035372731,1.033827867,1.036782153,1.035577601,1.039124437,1.040065555,1.042229325,1.047216921,1.055236987
9/1/1984,1.029829564,1.035362791,1.033779484,1.03672119,1.035584643,1.03917473,1.040121302,1.042335632,1.047284781,1.055311697
10/1/1984,1.029581581,1.035206244,1.033717457,1.036660645,1.035553575,1.039121525,1.04013836,1.042368987,1.04732751,1.055325205
11/1/1984,1.029308536,1.035031087,1.033578525,1.0366113,1.035462447,1.03908952,1.04008885,1.042340218,1.047270117,1.055214185
12/1/1984,1.029274775,1.034951183,1.033604985,1.036644057,1.035524989,1.03919426,1.040168728,1.042422354,1.047380289,1.055284674
1/1/1985,1.030016264,1.035556422,1.034115586,1.037129621,1.035974821,1.03962033,1.040575642,1.042763435,1.047710005,1.055624897
2/1/1985,1.030324033,1.035744894,1.034228097,1.037277723,1.036124001,1.039742173,1.040683862,1.042907336,1.047839502,1.055846156
3/1/1985,1.030228007,1.035652505,1.034205344,1.037224615,1.03610991,1.03973136,1.040667211,1.04289065,1.047851238,1.055841088
4/1/1985,1.030072237,1.035584152,1.03414536,1.037173169,1.036063907,1.039712229,1.040683029,1.042927359,1.04787932,1.055868118
5/1/1985,1.030041334,1.035645045,1.034215682,1.037326255,1.036205226,1.039871928,1.040834969,1.043106326,1.048074226,1.056066199
6/1/1985,1.02992597,1.035620189,1.034194171,1.037353226,1.036276931,1.039958862,1.040924481,1.043201874,1.048192448,1.056179831
7/1/1985,1.03001166,1.035714638,1.034270701,1.03746277,1.036369781,1.040027499,1.040961122,1.043225242,1.048231441,1.056245315
8/1/1985,1.029953567,1.035710081,1.034256221,1.037442436,1.036360661,1.040017515,1.040958623,1.043238595,1.048275886,1.056238555
9/1/1985,1.029616978,1.035440796,1.0340382,1.037255696,1.036204793,1.039849448,1.040781244,1.043062914,1.048096421,1.055994352
10/1/1985,1.029518959,1.035520732,1.034108101,1.037310878,1.036349032,1.039983797,1.040948602,1.043226049,1.048293463,1.056218645
11/1/1985,1.029691506,1.035707126,1.034299618,1.037500914,1.036564179,1.040219665,1.041213835,1.043473502,1.048595791,1.056512697
12/1/1985,1.029740107,1.035856682,1.034432836,1.037638694,1.036703078,1.040410649,1.041377098,1.043658823,1.04870862,1.056669061
1/1/1986,1.029952646,1.036006674,1.034520142,1.037748684,1.036854851,1.040482646,1.041484984,1.043825808,1.048904099,1.056915476
2/1/1986,1.030142569,1.036183209,1.034799462,1.03798446,1.037104526,1.040795623,1.041795347,1.044133111,1.049268279,1.057238892
3/1/1986,1.030287613,1.036350657,1.034992349,1.038202022,1.037326052,1.040998786,1.042087883,1.044344443,1.049505833,1.057465987
4/1/1986,1.030330473,1.036405376,1.035069766,1.038309579,1.037374598,1.040993789,1.042123731,1.04441337,1.049547813,1.057558198
5/1/1986,1.030437215,1.036555862,1.035168719,1.038430439,1.03752979,1.041118292,1.04227463,1.044616404,1.049756883,1.057833586
6/1/1986,1.030410424,1.036550057,1.035142219,1.0384321,1.037583741,1.041177428,1.042350925,1.044701645,1.049892092,1.057935561
7/1/1986,1.03002505,1.036226654,1.034848238,1.038179138,1.037369584,1.040946703,1.0420599,1.044437962,1.04961618,1.057548357
